CustomerID,Recency,Frequency,Monetary,Monetary_log,Frequency_log,Cluster_original,Cluster_original_5,Cluster_Label
12974.0,198,2,408.95,6.016035201042187,1.0986122886681098,0,0,Dormant Customers
12975.0,437,6,2100.09,7.650211536671941,1.9459101490553132,0,0,Dormant Customers
12976.0,212,8,3156.38,8.057497848751854,2.1972245773362196,0,0,Dormant Customers
12977.0,156,4,513.88,6.243933863804019,1.6094379124341003,0,0,Dormant Customers
12978.0,385,5,2502.82,7.825572844652115,1.791759469228055,0,0,Dormant Customers
12979.0,729,1,517.7,6.251325681357355,0.6931471805599453,0,0,Dormant Customers
12980.0,158,21,16245.78,9.695650014276662,3.091042453358316,0,4,Regular Customers
12981.0,30,2,372.21999999999997,5.922168058105325,1.0986122886681098,0,0,Dormant Customers
12982.0,243,8,2744.81,7.917831392382723,2.1972245773362196,0,0,Dormant Customers
12983.0,598,1,490.08,6.196607047312639,0.6931471805599453,0,0,Dormant Customers
12984.0,19,1,97.5,4.590056548178043,0.6931471805599453,0,0,Dormant Customers
12985.0,1,2,1239.38,7.123173063265281,1.0986122886681098,0,0,Dormant Customers
12986.0,429,10,2729.84,7.912364533159128,2.3978952727983707,0,0,Dormant Customers
12987.0,74,5,1312.21,7.180229800584737,1.791759469228055,0,0,Dormant Customers
12988.0,292,1,505.82,6.228155910967461,0.6931471805599453,0,0,Dormant Customers
12989.0,3,33,13551.75,9.51434475774539,3.5263605246161616,0,4,Regular Customers
12990.0,31,7,955.5,6.863280788880307,2.0794415416798357,0,0,Dormant Customers
12991.0,23,3,764.82,6.640947155181664,1.3862943611198906,0,0,Dormant Customers
12992.0,725,1,93.35,4.547011271814559,0.6931471805599453,0,0,Dormant Customers
12993.0,23,8,1259.63,7.139366874987175,2.1972245773362196,0,0,Dormant Customers
12994.0,4,3,974.42,6.882868147474188,1.3862943611198906,0,0,Dormant Customers
12995.0,85,1,211.32,5.358094570583897,0.6931471805599453,0,0,Dormant Customers
12996.0,376,1,355.5,5.8763342398543505,0.6931471805599453,0,0,Dormant Customers
12997.0,22,8,2110.91,7.655348030281802,2.1972245773362196,0,0,Dormant Customers
12998.0,493,3,920.08,6.825546894589419,1.3862943611198906,0,0,Dormant Customers
12999.0,196,3,455.88,6.124420774356607,1.3862943611198906,0,0,Dormant Customers
13000.0,107,4,1032.5,6.940706379121823,1.6094379124341003,0,0,Dormant Customers
13001.0,4,33,24042.65,10.087626207406956,3.5263605246161616,0,4,Regular Customers
13002.0,318,3,414.13,6.0285917241892655,1.3862943611198906,0,0,Dormant Customers
13003.0,106,3,149.05,5.010968571886377,1.3862943611198906,0,0,Dormant Customers
13004.0,12,36,11650.85,9.363220244669996,3.6109179126442243,0,4,Regular Customers
13005.0,174,4,999.68,6.908435047886894,1.6094379124341003,0,0,Dormant Customers
13006.0,56,1,81.57,4.413646418429337,0.6931471805599453,0,0,Dormant Customers
13007.0,580,1,175.25,5.171903441692378,0.6931471805599453,0,0,Dormant Customers
13008.0,323,3,612.13,6.4185769852303105,1.3862943611198906,0,0,Dormant Customers
13009.0,673,1,234.0,5.459585514144159,0.6931471805599453,0,0,Dormant Customers
13010.0,374,2,330.12,5.802480847440477,1.0986122886681098,0,0,Dormant Customers
13011.0,372,1,50.550000000000004,3.942552210462969,0.6931471805599453,0,0,Dormant Customers
13012.0,9,11,2957.83,7.992549198907951,2.4849066497880004,0,0,Dormant Customers
13013.0,1,29,11097.43,9.3145589358552,3.4011973816621555,0,4,Regular Customers
13014.0,11,11,5381.08,8.590830195539068,2.4849066497880004,0,0,Dormant Customers
13015.0,53,11,6579.78,8.791908558327364,2.4849066497880004,0,0,Dormant Customers
13016.0,73,3,789.89,6.673158893621945,1.3862943611198906,0,0,Dormant Customers
13017.0,7,1,204.0,5.3230099791384085,0.6931471805599453,0,0,Dormant Customers
13018.0,16,35,9763.16,9.186473818105341,3.58351893845611,0,4,Regular Customers
13019.0,379,6,1229.95,7.115541507975305,1.9459101490553132,0,0,Dormant Customers
13020.0,563,2,618.96,6.42965495982885,1.0986122886681098,0,0,Dormant Customers
13021.0,4,17,4887.24,8.494587599482408,2.8903717578961645,0,0,Dormant Customers
13022.0,430,1,65.3,4.194189897191817,0.6931471805599453,0,0,Dormant Customers
13023.0,64,3,1449.03,7.279339524855764,1.3862943611198906,0,0,Dormant Customers
13024.0,471,2,555.87,6.32233181950912,1.0986122886681098,0,0,Dormant Customers
13025.0,732,1,323.39,5.781946495625555,0.6931471805599453,0,0,Dormant Customers
13026.0,1,9,1733.08,7.458232292377749,2.302585092994046,0,0,Dormant Customers
13027.0,114,19,17239.2,9.754999145078468,2.995732273553991,0,4,Regular Customers
13028.0,23,2,661.3199999999999,6.49574882283055,1.0986122886681098,0,0,Dormant Customers
13029.0,31,5,1927.3,7.564394064725559,1.791759469228055,0,0,Dormant Customers
13030.0,11,2,752.44,6.6246493864952445,1.0986122886681098,0,0,Dormant Customers
13031.0,407,5,3292.84,8.099809336394545,1.791759469228055,0,0,Dormant Customers
13032.0,52,9,2815.96,7.9434135682725415,2.302585092994046,0,0,Dormant Customers
13033.0,357,2,220.55,5.400648297645499,1.0986122886681098,0,0,Dormant Customers
13034.0,55,3,756.82,6.630445890424145,1.3862943611198906,0,0,Dormant Customers
13035.0,74,3,1364.2,7.219056217032552,1.3862943611198906,0,0,Dormant Customers
13036.0,685,1,307.1,5.730424405602622,0.6931471805599453,0,0,Dormant Customers
13037.0,138,12,3914.9500000000003,8.272813235438143,2.5649493574615367,0,0,Dormant Customers
13038.0,80,3,908.46,6.812851016782114,1.3862943611198906,0,0,Dormant Customers
13039.0,584,4,1010.73,6.919417015831408,1.6094379124341003,0,0,Dormant Customers
13040.0,9,2,676.99,6.519132538569087,1.0986122886681098,0,0,Dormant Customers
13041.0,451,4,799.13,6.684774214466232,1.6094379124341003,0,0,Dormant Customers
13042.0,598,3,1488.59,7.306256193288668,1.3862943611198906,0,0,Dormant Customers
13043.0,273,1,516.42,6.248854923817375,0.6931471805599453,0,0,Dormant Customers
13044.0,291,11,4848.05,8.486538088456603,2.4849066497880004,0,0,Dormant Customers
13045.0,99,3,808.9200000000001,6.696935477356759,1.3862943611198906,0,0,Dormant Customers
13046.0,31,3,949.25,6.856725107869358,1.3862943611198906,0,0,Dormant Customers
13047.0,32,24,8428.53,9.039496296179472,3.2188758248682006,0,4,Regular Customers
13048.0,14,9,4049.13,8.306504258350863,2.302585092994046,0,0,Dormant Customers
13049.0,64,4,1408.24,7.250805830963473,1.6094379124341003,0,0,Dormant Customers
13050.0,15,35,11986.52,9.39162138759489,3.58351893845611,0,4,Regular Customers
13051.0,579,2,155.8,5.054971107916307,1.0986122886681098,0,0,Dormant Customers
13052.0,212,7,3119.33,8.045694044441127,2.0794415416798357,0,0,Dormant Customers
13053.0,622,1,127.65,4.857095538727753,0.6931471805599453,0,0,Dormant Customers
13055.0,78,4,2321.11,7.7502315340901236,1.6094379124341003,0,0,Dormant Customers
13056.0,551,1,209.48,5.349390636732037,0.6931471805599453,0,0,Dormant Customers
13057.0,530,3,709.59,6.566095610873215,1.3862943611198906,0,0,Dormant Customers
13058.0,25,3,271.40000000000003,5.607271574275358,1.3862943611198906,0,0,Dormant Customers
13059.0,250,10,2291.77,7.737515972550064,2.3978952727983707,0,0,Dormant Customers
13060.0,254,1,307.53000000000003,5.731819083350057,0.6931471805599453,0,0,Dormant Customers
13061.0,72,1,248.61,5.519899699795292,0.6931471805599453,0,0,Dormant Customers
13062.0,191,1,346.98,5.85214500685857,0.6931471805599453,0,0,Dormant Customers
13063.0,481,1,188.4,5.243861180751978,0.6931471805599453,0,0,Dormant Customers
13064.0,13,6,1666.84,7.419284655056371,1.9459101490553132,0,0,Dormant Customers
13065.0,373,5,1055.05,6.962290811630151,1.791759469228055,0,0,Dormant Customers
13066.0,24,2,470.8,6.1565551669735745,1.0986122886681098,0,0,Dormant Customers
13067.0,82,3,508.51,6.233449479555548,1.3862943611198906,0,0,Dormant Customers
13068.0,10,2,344.0,5.84354441703136,1.0986122886681098,0,0,Dormant Customers
13069.0,1,38,9284.45,9.136203937878962,3.6635616461296463,0,4,Regular Customers
13070.0,192,4,751.7,6.623666742040486,1.6094379124341003,0,0,Dormant Customers
13071.0,612,1,129.22,4.869225327808716,0.6931471805599453,0,0,Dormant Customers
13072.0,267,1,177.15,5.182625892051845,0.6931471805599453,0,0,Dormant Customers
13073.0,411,2,418.08,6.038061832484764,1.0986122886681098,0,0,Dormant Customers
13074.0,511,4,1378.74,7.229650354603547,1.6094379124341003,0,0,Dormant Customers
13075.0,130,1,919.61,6.825036493805135,0.6931471805599453,0,0,Dormant Customers
13076.0,458,1,135.4,4.915591745409362,0.6931471805599453,0,0,Dormant Customers
13077.0,1,11,2740.65,7.91631520791963,2.4849066497880004,0,0,Dormant Customers
13078.0,3,57,29018.06,10.275708134459395,4.060443010546419,3,4,Regular Customers
13079.0,4,6,419.18,6.040683190895481,1.9459101490553132,0,0,Dormant Customers
13080.0,179,4,280.73,5.640949165484632,1.6094379124341003,0,0,Dormant Customers
13081.0,12,28,56838.37,10.94798449840577,3.367295829986474,3,3,Loyal Customers
13082.0,126,21,7335.75,8.900651244261311,3.091042453358316,0,0,Dormant Customers
13083.0,4,3,395.43,5.982499480722332,1.3862943611198906,0,0,Dormant Customers
13084.0,492,1,122.39999999999999,4.8154311114712876,0.6931471805599453,0,0,Dormant Customers
13085.0,158,8,2433.28,7.7974063039073975,2.1972245773362196,0,0,Dormant Customers
13086.0,383,1,439.33000000000004,6.087524445802853,0.6931471805599453,0,0,Dormant Customers
13087.0,726,1,313.64,5.751429128123554,0.6931471805599453,0,0,Dormant Customers
13088.0,417,1,236.11,5.468524168478886,0.6931471805599453,0,0,Dormant Customers
13089.0,3,203,113416.91,11.638834594313067,5.318119993844216,3,3,Loyal Customers
13090.0,9,24,13091.74,9.479813157091225,3.2188758248682006,0,4,Regular Customers
13091.0,28,3,2321.82,7.7505372437587425,1.3862943611198906,0,0,Dormant Customers
13092.0,71,12,2140.28,7.669159060048065,2.5649493574615367,0,0,Dormant Customers
13093.0,276,55,54144.25,10.899425529283329,4.02535169073515,3,3,Loyal Customers
13094.0,21,13,2209.44,7.700946869717639,2.6390573296152584,0,0,Dormant Customers
13095.0,71,1,74.39999999999999,4.32280727501391,0.6931471805599453,0,0,Dormant Customers
13096.0,394,1,419.7000000000001,6.041919990596475,0.6931471805599453,0,0,Dormant Customers
13097.0,33,28,13324.1,9.497404753696317,3.367295829986474,0,4,Regular Customers
13098.0,1,28,28882.44,10.271023699486712,3.367295829986474,0,4,Regular Customers
13099.0,99,1,207.36,5.339267352876991,0.6931471805599453,0,0,Dormant Customers
13101.0,234,4,695.4,6.545924207894034,1.6094379124341003,0,0,Dormant Customers
13102.0,1,37,11380.1,9.339709363817402,3.6375861597263857,0,4,Regular Customers
13103.0,40,3,709.64,6.566165972461445,1.3862943611198906,0,0,Dormant Customers
13104.0,3,9,1709.1,7.444307127319008,2.302585092994046,0,0,Dormant Customers
13105.0,436,1,72.0,4.290459441148391,0.6931471805599453,0,0,Dormant Customers
13106.0,133,2,603.46,6.4043354974767395,1.0986122886681098,0,0,Dormant Customers
13107.0,44,9,5253.07,8.56675829333907,2.302585092994046,0,0,Dormant Customers
13108.0,373,2,748.46,6.619352947205873,1.0986122886681098,0,0,Dormant Customers
13109.0,60,3,1134.03,7.034414361284253,1.3862943611198906,0,0,Dormant Customers
13110.0,31,12,2957.4700000000003,7.992427521791549,2.5649493574615367,0,0,Dormant Customers
13111.0,719,1,321.88000000000005,5.777280737165245,0.6931471805599453,0,0,Dormant Customers
13112.0,541,1,20.599999999999998,3.0726933146901194,0.6931471805599453,0,0,Dormant Customers
13113.0,1,37,18230.07,9.810882560409938,3.6375861597263857,0,4,Regular Customers
13114.0,731,1,234.38,5.461201229449516,0.6931471805599453,0,0,Dormant Customers
13115.0,12,10,5494.7,8.611721247259522,2.3978952727983707,0,0,Dormant Customers
13116.0,138,1,501.14,6.218878965272838,0.6931471805599453,0,0,Dormant Customers
13117.0,22,18,2255.66,7.721641123024098,2.9444389791664403,0,0,Dormant Customers
13118.0,20,9,2415.41,7.790038246643707,2.302585092994046,0,0,Dormant Customers
13119.0,669,1,134.9,4.911919321157098,0.6931471805599453,0,0,Dormant Customers
13120.0,239,1,30.6,3.4531571205928664,0.6931471805599453,0,0,Dormant Customers
13121.0,269,1,283.73,5.6515413628105104,0.6931471805599453,0,0,Dormant Customers
13122.0,94,2,922.39,6.828051680471256,1.0986122886681098,0,0,Dormant Customers
13123.0,473,2,506.75,6.229989200460494,1.0986122886681098,0,0,Dormant Customers
13124.0,90,4,4641.66,8.443042756822537,1.6094379124341003,0,0,Dormant Customers
13125.0,524,1,148.62,5.008098746444259,0.6931471805599453,0,0,Dormant Customers
13126.0,5,13,3774.81,8.236370208202798,2.6390573296152584,0,0,Dormant Customers
13127.0,78,1,259.17,5.561335263505108,0.6931471805599453,0,0,Dormant Customers
13128.0,631,1,263.5,5.577841251298354,0.6931471805599453,0,0,Dormant Customers
13129.0,452,2,233.25,5.456388921118531,1.0986122886681098,0,0,Dormant Customers
13130.0,94,1,64.0,4.174387269895637,0.6931471805599453,0,0,Dormant Customers
13131.0,23,7,3313.77,8.106143518614155,2.0794415416798357,0,0,Dormant Customers
13132.0,262,1,77.3,4.360547602996758,0.6931471805599453,0,0,Dormant Customers
13133.0,274,3,200.45,5.305541211637356,1.3862943611198906,0,0,Dormant Customers
13134.0,86,6,2475.23,7.814492521251219,1.9459101490553132,0,0,Dormant Customers
13135.0,197,2,3371.45,8.12339476217512,1.0986122886681098,0,0,Dormant Customers
13136.0,56,13,6274.56,8.74441800304595,2.6390573296152584,0,0,Dormant Customers
13137.0,11,16,7586.94,8.934315423801714,2.833213344056216,0,0,Dormant Customers
13138.0,22,7,1274.01,7.150709300699024,2.0794415416798357,0,0,Dormant Customers
13139.0,16,8,8202.98,9.012374681354098,2.1972245773362196,0,4,Regular Customers
13140.0,108,5,1054.92,6.9621677038206995,1.791759469228055,0,0,Dormant Customers
13141.0,85,17,7656.08,8.943385989014663,2.8903717578961645,0,0,Dormant Customers
13142.0,19,1,307.09000000000003,5.7303919480814,0.6931471805599453,0,0,Dormant Customers
13143.0,585,1,405.1,6.006599434692252,0.6931471805599453,0,0,Dormant Customers
13144.0,333,2,135.35,4.9152251092915975,1.0986122886681098,0,0,Dormant Customers
13145.0,40,7,1128.52,7.029548042701269,2.0794415416798357,0,0,Dormant Customers
13146.0,26,1,228.91,5.437687927995845,0.6931471805599453,0,0,Dormant Customers
13147.0,10,4,712.8,6.57060281105606,1.6094379124341003,0,0,Dormant Customers
13148.0,29,26,8497.82,9.047682609312117,3.295836866004329,0,4,Regular Customers
13149.0,14,4,1676.06,7.424797539358498,1.6094379124341003,0,0,Dormant Customers
13150.0,484,3,449.96999999999997,6.111400818443195,1.3862943611198906,0,0,Dormant Customers
13151.0,296,3,2465.21,7.810437838249392,1.3862943611198906,0,0,Dormant Customers
13152.0,417,7,2146.38,7.672003773368138,2.0794415416798357,0,0,Dormant Customers
13153.0,6,1,486.22,6.188715766456242,0.6931471805599453,0,0,Dormant Customers
13154.0,399,3,1624.84,7.3937798842820515,1.3862943611198906,0,0,Dormant Customers
13155.0,33,6,1370.48,7.223645727697507,1.9459101490553132,0,0,Dormant Customers
13156.0,385,3,1586.54,7.369940927299805,1.3862943611198906,0,0,Dormant Customers
13157.0,49,9,5687.36,8.646177260619517,2.302585092994046,0,0,Dormant Customers
13158.0,95,5,1508.18,7.319321735948278,1.791759469228055,0,0,Dormant Customers
13159.0,9,4,1429.35,7.26567444855103,1.6094379124341003,0,0,Dormant Customers
13160.0,22,1,91.8,4.530446639792155,0.6931471805599453,0,0,Dormant Customers
13161.0,313,2,472.13,6.159370192167576,1.0986122886681098,0,0,Dormant Customers
13162.0,122,16,9275.49,9.135238521473575,2.833213344056216,0,4,Regular Customers
13163.0,610,1,17.65,2.9258461460898246,0.6931471805599453,0,0,Dormant Customers
13164.0,569,2,372.2,5.922114468973189,1.0986122886681098,0,0,Dormant Customers
13165.0,46,3,1451.1599999999999,7.280807382151422,1.3862943611198906,0,0,Dormant Customers
13166.0,283,2,875.93,6.776427171626729,1.0986122886681098,0,0,Dormant Customers
13167.0,19,5,1125.15,7.026560014747387,1.791759469228055,0,0,Dormant Customers
13168.0,36,5,1840.73,7.5184606262668225,1.791759469228055,0,0,Dormant Customers
13169.0,64,3,840.08,6.734686780300234,1.3862943611198906,0,0,Dormant Customers
13170.0,27,1,108.81,4.698751599609622,0.6931471805599453,0,0,Dormant Customers
13171.0,22,3,468.41,6.151476586982076,1.3862943611198906,0,0,Dormant Customers
13172.0,400,1,69.6,4.257030144499196,0.6931471805599453,0,0,Dormant Customers
13173.0,4,11,2399.82,7.78356562464794,2.4849066497880004,0,0,Dormant Customers
13174.0,16,12,7995.36,8.986741717118063,2.5649493574615367,0,4,Regular Customers
13175.0,582,2,831.45,6.724373159990861,1.0986122886681098,0,0,Dormant Customers
13176.0,46,1,481.49,6.178960195175666,0.6931471805599453,0,0,Dormant Customers
13177.0,65,2,512.2,6.240665632741481,1.0986122886681098,0,0,Dormant Customers
13178.0,26,21,14059.19,9.551102678786863,3.091042453358316,0,4,Regular Customers
13179.0,619,1,572.3100000000001,6.3514265826367975,0.6931471805599453,0,0,Dormant Customers
13180.0,607,1,86.10000000000001,4.467056883858457,0.6931471805599453,0,0,Dormant Customers
13181.0,381,1,359.69,5.888018863654928,0.6931471805599453,0,0,Dormant Customers
13182.0,45,1,121.18,4.805495367221621,0.6931471805599453,0,0,Dormant Customers
13183.0,8,15,7036.18,8.858962800721406,2.772588722239781,0,0,Dormant Customers
13184.0,15,10,1668.95,7.420548964842826,2.3978952727983707,0,0,Dormant Customers
13185.0,268,1,71.4,4.282206299391671,0.6931471805599453,0,0,Dormant Customers
13186.0,40,3,1575.89,7.363209831835215,1.3862943611198906,0,0,Dormant Customers
13187.0,337,4,341.36,5.835862815013409,1.6094379124341003,0,0,Dormant Customers
13188.0,11,1,114.6,4.750135956238277,0.6931471805599453,0,0,Dormant Customers
13189.0,19,2,260.68,5.567122383230129,1.0986122886681098,0,0,Dormant Customers
13190.0,544,3,570.66,6.348544409056351,1.3862943611198906,0,0,Dormant Customers
13191.0,658,1,164.69,5.1101185725812055,0.6931471805599453,0,0,Dormant Customers
13192.0,95,6,2558.58,7.847598461513884,1.9459101490553132,0,0,Dormant Customers
13193.0,61,1,112.08,4.72809553282539,0.6931471805599453,0,0,Dormant Customers
13194.0,136,2,472.78,6.160743078929981,1.0986122886681098,0,0,Dormant Customers
13195.0,414,1,136.73,4.92529524692924,0.6931471805599453,0,0,Dormant Customers
13196.0,11,7,3068.84,8.029380721959248,2.0794415416798357,0,0,Dormant Customers
13197.0,610,1,373.01000000000005,5.924282535024993,0.6931471805599453,0,0,Dormant Customers
13198.0,10,8,4974.2300000000005,8.512226879679845,2.1972245773362196,0,0,Dormant Customers
13199.0,4,67,15964.210000000001,9.678167258836252,4.219507705176107,0,4,Regular Customers
13200.0,19,4,870.09,6.769745301020691,1.6094379124341003,0,0,Dormant Customers
13201.0,502,4,1233.06,7.118064825649593,1.6094379124341003,0,0,Dormant Customers
13202.0,394,7,1580.3,7.366002572529271,2.0794415416798357,0,0,Dormant Customers
13203.0,10,10,2648.25,7.882031860054945,2.3978952727983707,0,0,Dormant Customers
13204.0,731,1,966.6600000000001,6.874880785908055,0.6931471805599453,0,0,Dormant Customers
13205.0,443,1,2803.2,7.938873572287031,0.6931471805599453,0,0,Dormant Customers
13206.0,400,13,8308.19,9.025117410174513,2.6390573296152584,0,4,Regular Customers
13207.0,15,4,535.86,6.285737352883712,1.6094379124341003,0,0,Dormant Customers
13208.0,59,9,1976.3,7.589487556726784,2.302585092994046,0,0,Dormant Customers
13209.0,30,13,8509.51,9.049057149266432,2.6390573296152584,0,4,Regular Customers
13210.0,94,1,353.48,5.8706519268912345,0.6931471805599453,0,0,Dormant Customers
13211.0,10,10,2618.77,7.8708418066421615,2.3978952727983707,0,0,Dormant Customers
13212.0,20,3,786.83,6.669282330542903,1.3862943611198906,0,0,Dormant Customers
13213.0,57,11,3851.52,8.25648275861493,2.4849066497880004,0,0,Dormant Customers
13214.0,418,7,3264.23,8.091085483333597,2.0794415416798357,0,0,Dormant Customers
13215.0,402,1,81.6,4.414009680526933,0.6931471805599453,0,0,Dormant Customers
13216.0,268,1,333.74,5.813354111085492,0.6931471805599453,0,0,Dormant Customers
13217.0,122,4,666.48,6.503509427278702,1.6094379124341003,0,0,Dormant Customers
13218.0,127,1,62.64,4.153242203469586,0.6931471805599453,0,0,Dormant Customers
13219.0,618,1,76.23,4.346787982581173,0.6931471805599453,0,0,Dormant Customers
13220.0,78,5,1336.0900000000001,7.198250889720467,1.791759469228055,0,0,Dormant Customers
13221.0,240,2,847.41,6.743364009514037,1.0986122886681098,0,0,Dormant Customers
13222.0,577,1,88.5,4.4942386252808095,0.6931471805599453,0,0,Dormant Customers
13223.0,200,6,969.12,6.877419775186018,1.9459101490553132,0,0,Dormant Customers
13224.0,60,2,2155.95,7.676450465777419,1.0986122886681098,0,0,Dormant Customers
13225.0,3,16,16260.07,9.696529186594761,2.833213344056216,0,4,Regular Customers
13226.0,273,2,312.46,5.747671760225922,1.0986122886681098,0,0,Dormant Customers
13227.0,202,1,257.7,5.5556690891919835,0.6931471805599453,0,0,Dormant Customers
13228.0,81,1,358.0,5.883322388488279,0.6931471805599453,0,0,Dormant Customers
13229.0,226,1,160.95,5.087287645617338,0.6931471805599453,0,0,Dormant Customers
13230.0,4,30,6120.01,8.719482394569717,3.4339872044851463,0,0,Dormant Customers
13232.0,13,7,1328.35,7.192445379947863,2.0794415416798357,0,0,Dormant Customers
13233.0,74,4,1176.46,7.071114855037561,1.6094379124341003,0,0,Dormant Customers
13234.0,673,2,346.5,5.850764665004847,1.0986122886681098,0,0,Dormant Customers
13235.0,212,1,1031.07,6.939321773198559,0.6931471805599453,0,0,Dormant Customers
13236.0,25,2,744.85,6.614524507599939,1.0986122886681098,0,0,Dormant Customers
13237.0,388,1,643.0,6.467698726104354,0.6931471805599453,0,0,Dormant Customers
13238.0,17,6,1006.63,6.915356317754957,1.9459101490553132,0,0,Dormant Customers
13239.0,262,5,1594.69,7.375061523554606,1.791759469228055,0,0,Dormant Customers
13240.0,96,8,1475.79,7.297626092328045,2.1972245773362196,0,0,Dormant Customers
13241.0,412,1,112.53,4.732067119176442,0.6931471805599453,0,0,Dormant Customers
13242.0,112,7,699.4,6.551651600411697,2.0794415416798357,0,0,Dormant Customers
13243.0,203,5,1220.38,7.107736646002929,1.791759469228055,0,0,Dormant Customers
13244.0,93,1,121.74000000000001,4.810068296960951,0.6931471805599453,0,0,Dormant Customers
13245.0,51,2,989.22,6.897927140663157,1.0986122886681098,0,0,Dormant Customers
13246.0,18,11,3351.75,8.11753618359105,2.4849066497880004,0,0,Dormant Customers
13247.0,18,4,501.12,6.218839134950008,1.6094379124341003,0,0,Dormant Customers
13248.0,125,2,465.68,6.145643797955656,1.0986122886681098,0,0,Dormant Customers
13249.0,92,9,1608.9299999999998,7.383945978772432,2.302585092994046,0,0,Dormant Customers
13250.0,461,2,253.09,5.537688534966898,1.0986122886681098,0,0,Dormant Customers
13251.0,402,1,252.68,5.536073630230092,0.6931471805599453,0,0,Dormant Customers
13252.0,394,2,399.3,5.992214265998528,1.0986122886681098,0,0,Dormant Customers
13253.0,157,4,2951.11,7.990275447898748,1.6094379124341003,0,0,Dormant Customers
13254.0,376,1,51.41,3.959097412814075,0.6931471805599453,0,0,Dormant Customers
13255.0,9,3,678.76,6.521739794695286,1.3862943611198906,0,0,Dormant Customers
13257.0,436,1,149.75,5.015622835607295,0.6931471805599453,0,0,Dormant Customers
13258.0,12,5,1009.43,6.9181312618069075,1.791759469228055,0,0,Dormant Customers
13259.0,62,9,1402.54,7.246752895573941,2.302585092994046,0,0,Dormant Customers
13260.0,61,1,557.62,6.325469456665338,0.6931471805599453,0,0,Dormant Customers
13261.0,269,2,944.1,6.8512907420010105,1.0986122886681098,0,0,Dormant Customers
13262.0,263,3,573.45,6.353413061299374,1.3862943611198906,0,0,Dormant Customers
13263.0,1,39,8676.2,9.068454174968906,3.6888794541139363,0,4,Regular Customers
13264.0,443,1,722.5600000000001,6.584183472833434,0.6931471805599453,0,0,Dormant Customers
13265.0,53,5,2092.66,7.646669009574865,1.791759469228055,0,0,Dormant Customers
13266.0,11,19,6135.04,8.721934861930668,2.995732273553991,0,0,Dormant Customers
13267.0,3,36,9429.81,9.151737268015,3.6109179126442243,0,4,Regular Customers
13268.0,18,11,3174.75,8.06329910390357,2.4849066497880004,0,0,Dormant Customers
13269.0,1,28,8537.32,9.052319546118964,3.367295829986474,0,4,Regular Customers
13270.0,366,1,590.0,6.3818160174060985,0.6931471805599453,0,0,Dormant Customers
13271.0,37,1,211.49,5.358894928433641,0.6931471805599453,0,0,Dormant Customers
13272.0,31,2,276.56,5.626037126031348,1.0986122886681098,0,0,Dormant Customers
13273.0,113,1,138.98,4.941499555261394,0.6931471805599453,0,0,Dormant Customers
13274.0,409,1,360.85,5.891229761312137,0.6931471805599453,0,0,Dormant Customers
13275.0,384,2,238.86,5.480055419803575,1.0986122886681098,0,0,Dormant Customers
13276.0,64,5,1891.91,7.545870606497474,1.791759469228055,0,0,Dormant Customers
13277.0,16,7,523.3,6.262064039578487,2.0794415416798357,0,0,Dormant Customers
13278.0,41,4,1435.85,7.27020849649701,1.6094379124341003,0,0,Dormant Customers
13279.0,78,1,137.75,4.932673752626544,0.6931471805599453,0,0,Dormant Customers
13280.0,122,7,2293.33,7.738196140874339,2.0794415416798357,0,0,Dormant Customers
13281.0,439,1,350.85,5.863204948412558,0.6931471805599453,0,0,Dormant Customers
13282.0,18,4,1313.19,7.1809757852429135,1.6094379124341003,0,0,Dormant Customers
13283.0,60,4,373.36,5.925217901289056,1.6094379124341003,0,0,Dormant Customers
13284.0,331,1,201.19,5.309207849379209,0.6931471805599453,0,0,Dormant Customers
13285.0,23,6,3364.59,8.121358561033485,1.9459101490553132,0,0,Dormant Customers
13286.0,600,1,734.91,6.601107828643053,0.6931471805599453,0,0,Dormant Customers
13287.0,603,3,781.59,6.662608931774919,1.3862943611198906,0,0,Dormant Customers
13288.0,443,5,927.61,6.833688844427256,1.791759469228055,0,0,Dormant Customers
13289.0,724,1,307.95,5.733179451506989,0.6931471805599453,0,0,Dormant Customers
13290.0,438,1,208.63,5.345344071975791,0.6931471805599453,0,0,Dormant Customers
13291.0,156,11,3270.79,8.093092514733858,2.4849066497880004,0,0,Dormant Customers
13292.0,39,5,994.51,6.903255168657213,1.791759469228055,0,0,Dormant Customers
13293.0,392,6,1192.94,7.085014041433629,1.9459101490553132,0,0,Dormant Customers
13294.0,190,3,1689.53,7.432797368219404,1.3862943611198906,0,0,Dormant Customers
13295.0,360,4,1101.97,7.005761820334205,1.6094379124341003,0,0,Dormant Customers
13296.0,137,6,792.51,6.676466142281509,1.9459101490553132,0,0,Dormant Customers
13297.0,8,7,4368.62,8.382431327786959,2.0794415416798357,0,0,Dormant Customers
13298.0,1,1,360.0,5.8888779583328805,0.6931471805599453,0,0,Dormant Customers
13299.0,268,3,1218.7,7.106360205849192,1.3862943611198906,0,0,Dormant Customers
13300.0,169,3,1285.51,7.1596884047191836,1.3862943611198906,0,0,Dormant Customers
13301.0,104,4,618.09,6.428250657915328,1.6094379124341003,0,0,Dormant Customers
13302.0,155,2,159.2,5.076423034634259,1.0986122886681098,0,0,Dormant Customers
13303.0,400,1,61.72,4.138680376042152,0.6931471805599453,0,0,Dormant Customers
