customer_id,frequency,monetary,lifespan,first_purchase_date,last_purchase_date,last_updated,segment,clv_tier,churn_probability
13018.0,35,9763.16,632,2010-03-01 12:34:00,2011-11-23 13:28:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,7.244323025404895e-06
13019.0,6,1229.95,353,2009-12-06 15:40:00,2010-11-25 14:56:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.1026679436993066
13020.0,2,618.96,97,2010-02-18 10:35:00,2010-05-26 11:12:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3303780921589248
13021.0,17,4887.24,730,2009-12-05 12:02:00,2011-12-05 16:37:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0024124436246802
13022.0,1,65.3,0,2010-10-06 10:50:00,2010-10-06 10:50:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5790999481998212
13023.0,3,1449.03,464,2010-06-29 09:51:00,2011-10-06 16:27:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2160606478056022
13024.0,2,555.87,111,2010-05-06 14:25:00,2010-08-26 09:42:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3380162726654827
13025.0,1,323.39,0,2009-12-08 10:02:00,2009-12-08 10:02:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4529439390276783
13026.0,9,1733.08,725,2009-12-13 11:34:00,2011-12-08 16:58:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0388252296089106
13027.0,19,17239.2,574,2010-01-20 10:41:00,2011-08-18 09:39:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,0.0008676206202384
13028.0,2,661.3199999999999,22,2011-10-25 14:09:00,2011-11-17 11:10:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3257180091853676
13029.0,5,1927.3,492,2010-07-04 13:46:00,2011-11-09 09:13:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.119099920409467
13030.0,2,752.44,356,2010-12-06 14:31:00,2011-11-28 14:30:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.3167286273505095
13031.0,5,3292.84,147,2010-06-03 14:57:00,2010-10-28 15:34:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.1022711677107671
13032.0,9,2815.96,408,2010-09-05 14:01:00,2011-10-18 15:54:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0334307469462424
13033.0,2,220.55,72,2010-10-06 09:37:00,2010-12-17 14:23:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4067696711870047
13034.0,3,756.82,346,2010-11-03 15:22:00,2011-10-16 12:21:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2532759197299883
13035.0,3,1364.2,357,2010-10-04 15:41:00,2011-09-27 08:57:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2193445355030717
13036.0,1,307.1,0,2010-01-24 11:35:00,2010-01-24 11:35:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4570305110050308
13037.0,12,3914.95,597,2009-12-03 17:04:00,2011-07-24 15:46:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0121142391772991
13038.0,3,908.46,210,2011-02-22 11:43:00,2011-09-20 14:37:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.2424010291542971
13039.0,4,1010.73,138,2009-12-17 16:43:00,2010-05-04 16:45:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.1847995231577508
13040.0,2,676.99,24,2011-11-06 13:53:00,2011-12-01 10:38:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.324077451941774
13041.0,4,799.13,139,2010-04-29 08:43:00,2010-09-15 11:44:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.196374592151974
13042.0,3,1488.59,133,2009-12-07 15:42:00,2010-04-20 13:43:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.2146059301941725
13043.0,1,516.42,0,2011-03-11 14:52:00,2011-03-11 14:52:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4162640196838456
13044.0,11,4848.05,409,2010-01-08 14:46:00,2011-02-21 15:20:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0153823521806022
13045.0,3,808.9200000000001,387,2010-08-10 13:02:00,2011-09-01 15:04:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2492748064245748
13046.0,3,949.25,425,2010-09-09 13:09:00,2011-11-09 08:36:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2398331770174906
13047.0,24,8428.53,692,2009-12-16 11:43:00,2011-11-08 12:06:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,0.0002310597570885
13048.0,9,4049.13,667,2010-01-27 12:55:00,2011-11-25 13:23:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0298746286987763
13049.0,4,1408.24,336,2010-11-03 15:39:00,2011-10-06 15:31:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.1693612331819468
13050.0,35,11986.52,709,2009-12-15 15:06:00,2011-11-25 09:18:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,6.784222733620655e-06
13051.0,2,155.8,40,2010-03-30 11:11:00,2010-05-10 09:14:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4337010326145495
13052.0,7,3119.33,442,2010-02-23 12:31:00,2011-05-11 14:12:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0586370687013521
13053.0,1,127.65,0,2010-03-28 11:28:00,2010-03-28 11:28:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.526734859196651
13055.0,4,2321.11,351,2010-10-06 08:17:00,2011-09-22 14:26:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.1480587675021971
13056.0,1,209.48,0,2010-06-06 14:10:00,2010-06-06 14:10:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4873964586353806
13057.0,3,709.59,101,2010-03-18 12:14:00,2010-06-27 15:44:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.2571884933663321
13058.0,3,271.40000000000003,127,2011-07-11 12:01:00,2011-11-15 12:43:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3199629813197809
13059.0,10,2291.77,368,2010-03-31 12:23:00,2011-04-04 10:40:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0263666829697922
13060.0,1,307.53000000000003,0,2011-03-31 11:37:00,2011-03-31 11:37:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4569198107880025
13061.0,1,248.61,0,2011-09-28 16:04:00,2011-09-28 16:04:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4737830222598384
13062.0,1,346.98,0,2011-06-01 15:12:00,2011-06-01 15:12:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4473863088276262
13063.0,1,188.4,0,2010-08-16 12:27:00,2010-08-16 12:27:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4958325938904771
13064.0,6,1666.84,579,2010-04-27 10:08:00,2011-11-27 12:31:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0940564501588155
13065.0,5,1055.05,174,2010-06-10 11:44:00,2010-12-01 16:52:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.1408326286945824
13066.0,2,470.8,7,2011-11-07 17:06:00,2011-11-15 12:57:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3499813185579262
13067.0,3,508.51,363,2010-09-19 13:43:00,2011-09-18 13:38:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2780344708330703
13068.0,2,344.0,309,2011-01-24 08:20:00,2011-11-29 15:00:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3730858258616249
13069.0,38,9284.45,542,2010-06-14 14:27:00,2011-12-09 08:39:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,2.900130209557616e-06
13070.0,4,751.7,539,2009-12-07 14:44:00,2011-05-31 13:45:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.1994774847346326
13071.0,1,129.22,0,2010-04-06 13:37:00,2010-04-06 13:37:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5257675693143656
13072.0,1,177.15,0,2011-03-18 08:12:00,2011-03-18 08:12:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5007292035584039
13073.0,2,418.08,26,2010-09-28 09:27:00,2010-10-24 14:06:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3586519568221915
13074.0,4,1378.74,212,2009-12-16 11:46:00,2010-07-16 16:53:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.1703153079983755
13075.0,1,919.61,0,2011-08-02 10:19:00,2011-08-02 10:19:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3722847743935082
13076.0,1,135.4,0,2010-09-08 10:27:00,2010-09-08 10:27:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5220683597494385
13077.0,11,2740.65,727,2009-12-11 11:17:00,2011-12-08 19:24:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0184034901148062
13078.0,57,29018.06,735,2009-12-01 09:06:00,2011-12-06 15:36:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,5.5192229124800325e-09
13079.0,6,419.18,413,2010-10-18 14:15:00,2011-12-05 16:53:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.1389402419193171
13080.0,4,280.73,430,2010-04-09 13:07:00,2011-06-13 14:59:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2544098466719127
13081.0,28,56838.37,719,2009-12-08 13:58:00,2011-11-28 10:54:00,2026-06-05 19:43:02.858787,Loyal Customers,Medium CLV,3.6247019407486354e-05
13082.0,21,7335.75,591,2009-12-22 15:37:00,2011-08-05 16:16:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.000612930655775
13083.0,3,395.43,421,2010-10-10 13:38:00,2011-12-05 15:01:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2944303566856082
13084.0,1,122.4,0,2010-08-05 08:49:00,2010-08-05 08:49:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5300558155901363
13085.0,8,2433.28,581,2009-12-01 07:45:00,2011-07-05 12:11:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.047107972339984
13086.0,1,439.33,0,2010-11-22 10:28:00,2010-11-22 10:28:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4288546645334606
13087.0,1,313.64,0,2009-12-13 15:16:00,2009-12-13 15:16:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4553637517025267
13088.0,1,236.11,0,2010-10-18 15:35:00,2010-10-18 15:35:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4778816677582823
13089.0,203,113416.91,734,2009-12-02 15:44:00,2011-12-07 09:02:00,2026-06-05 19:43:02.858787,Loyal Customers,High CLV,7.305854497170576e-29
13090.0,24,13091.74,485,2010-08-02 13:58:00,2011-12-01 12:39:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,0.0002007110272465
13091.0,3,2321.82,701,2009-12-10 11:50:00,2011-11-11 15:54:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.1916242377268226
13092.0,12,2140.28,597,2010-02-10 08:44:00,2011-09-30 11:18:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0146565976065268
13093.0,55,54144.25,460,2009-12-04 10:32:00,2011-03-09 12:14:00,2026-06-05 19:43:02.858787,Loyal Customers,Medium CLV,8.412885899642048e-09
13094.0,13,2209.44,367,2010-11-15 14:15:00,2011-11-18 14:07:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0106785446780906
13095.0,1,74.39999999999999,0,2011-09-30 12:03:00,2011-09-30 12:03:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5690410922694968
13096.0,1,419.7000000000001,0,2010-11-10 14:08:00,2010-11-10 14:08:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.43243125813581
13097.0,28,13324.1,705,2009-12-01 13:31:00,2011-11-07 10:43:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,5.764599273746216e-05
13098.0,28,28882.44,316,2011-01-26 13:46:00,2011-12-08 14:14:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,4.50098907032457e-05
13099.0,1,207.36,0,2011-09-01 17:40:00,2011-09-01 17:40:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4882054894126859
13101.0,4,695.4,446,2010-01-27 15:49:00,2011-04-19 14:37:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2034780705099474
13102.0,37,11380.1,580,2010-05-06 13:12:00,2011-12-08 12:52:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,3.706828443783676e-06
13103.0,3,709.64,537,2010-05-11 14:41:00,2011-10-31 09:38:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2571841937893412
13104.0,9,1709.1,649,2010-02-24 15:06:00,2011-12-06 13:10:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0389917898556381
13105.0,1,72.0,0,2010-09-29 13:41:00,2010-09-29 13:41:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5715766470939126
13106.0,2,603.46,280,2010-10-22 13:10:00,2011-07-29 15:12:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3321722155962125
13107.0,9,5253.07,629,2010-02-04 10:50:00,2011-10-26 14:52:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0275541551250208
13108.0,2,748.46,62,2010-09-30 17:09:00,2010-12-02 10:35:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3170953701653415
13109.0,3,1134.03,491,2010-06-06 12:59:00,2011-10-11 10:16:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2296249190707932
13110.0,12,2957.4700000000003,707,2009-12-01 14:14:00,2011-11-08 14:30:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0132358650304736
13111.0,1,321.88000000000005,0,2009-12-21 09:00:00,2009-12-21 09:00:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4533137597740684
13112.0,1,20.6,0,2010-06-16 17:03:00,2010-06-16 17:03:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.663248295976922
13113.0,37,18230.07,620,2010-03-28 16:13:00,2011-12-09 12:49:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,3.1882331066131043e-06
13114.0,1,234.38,0,2009-12-09 09:56:00,2009-12-09 09:56:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4784661338840973
13115.0,10,5494.7,587,2010-04-19 13:29:00,2011-11-28 12:38:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0200640336321357
13116.0,1,501.14,0,2011-07-24 14:33:00,2011-07-24 14:33:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4185956850556342
13117.0,18,2255.66,601,2010-03-26 13:50:00,2011-11-18 12:02:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0022648504325408
13118.0,9,2415.41,419,2010-09-26 15:46:00,2011-11-20 12:46:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0350527960113325
13119.0,1,134.9,0,2010-02-09 08:38:00,2010-02-09 08:38:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5223614470543974
13120.0,1,30.6,0,2011-04-15 10:19:00,2011-04-15 10:19:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.6355514663475829
13121.0,1,283.73,0,2011-03-15 16:47:00,2011-03-15 16:47:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4632983038805283
13122.0,2,922.39,146,2011-04-13 14:12:00,2011-09-06 15:53:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3028195102380511
13123.0,2,506.75,56,2010-06-28 12:43:00,2010-08-24 10:18:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3446567693454942
13124.0,4,4641.66,295,2010-11-19 15:50:00,2011-09-11 12:45:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.1222265664210879
13125.0,1,148.62,0,2010-07-04 11:58:00,2010-07-04 11:58:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5146811224905422
13126.0,13,3774.81,642,2010-03-02 12:24:00,2011-12-05 10:00:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0090129038756294
13127.0,1,259.17,0,2011-09-23 10:26:00,2011-09-23 10:26:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4704799149692091
13128.0,1,263.5,0,2010-03-18 15:08:00,2010-03-18 15:08:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4691648153035205
13129.0,2,233.25,77,2010-06-28 11:54:00,2010-09-13 13:47:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4024745713670562
13130.0,1,64.0,0,2011-09-06 15:30:00,2011-09-06 15:30:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.580643064437962
13131.0,7,3313.77,645,2010-02-09 09:47:00,2011-11-16 13:21:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0575788382824419
13132.0,1,77.3,0,2011-03-23 12:44:00,2011-03-23 12:44:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5660782788313594
13133.0,3,200.45,185,2010-09-06 15:30:00,2011-03-11 10:31:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3413171787503382
13134.0,6,2475.23,330,2010-10-19 13:21:00,2011-09-15 10:35:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0838236452817898
13135.0,2,3371.45,294,2010-08-05 17:28:00,2011-05-27 10:52:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.2230052836467744
13136.0,13,6274.56,674,2009-12-08 18:30:00,2011-10-14 13:41:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.007671445047982
13137.0,16,7586.94,491,2010-07-25 15:40:00,2011-11-29 12:09:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0028578138477564
13138.0,7,1274.01,374,2010-11-08 11:45:00,2011-11-17 16:51:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0765840964930564
13139.0,8,8202.98,421,2010-09-28 09:12:00,2011-11-23 13:54:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,0.0324307088349707
13140.0,5,1054.92,382,2010-08-05 19:05:00,2011-08-23 15:33:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.1408373933897346
13141.0,17,7656.08,645,2009-12-09 13:34:00,2011-09-16 09:54:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0020905128189152
13142.0,1,307.09000000000003,0,2011-11-20 16:07:00,2011-11-20 16:07:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4570330873171483
13143.0,1,405.1,0,2010-05-04 12:22:00,2010-05-04 12:22:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4352061906316965
13144.0,2,135.35,98,2010-10-04 14:14:00,2011-01-11 11:15:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4447101969637198
13145.0,7,1128.52,560,2010-04-19 11:11:00,2011-10-31 12:45:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0793701689705074
13146.0,1,228.91,0,2011-11-13 15:29:00,2011-11-13 15:29:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4803431929446706
13147.0,4,712.8,89,2011-09-01 12:28:00,2011-11-29 13:59:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.2022016886189181
13148.0,26,8497.82,702,2009-12-07 15:26:00,2011-11-10 15:23:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,0.0001238578161692
13149.0,4,1676.06,274,2011-02-23 13:57:00,2011-11-25 13:09:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.161675449735322
13150.0,3,449.97,146,2010-03-19 09:03:00,2010-08-12 12:59:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.285938244080879
13151.0,3,2465.21,332,2010-03-22 10:26:00,2011-02-17 12:29:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.1886738064433467
13152.0,7,2146.38,277,2010-01-14 10:01:00,2010-10-18 13:44:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.0655936534716307
13153.0,1,486.22,0,2011-12-04 12:14:00,2011-12-04 12:14:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4209455914418531
13154.0,3,1624.84,336,2009-12-04 08:46:00,2010-11-05 16:00:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2099249907700412
13155.0,6,1370.48,458,2010-08-05 09:30:00,2011-11-06 15:41:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0995258139039318
13156.0,3,1586.54,290,2010-02-01 13:45:00,2010-11-19 13:09:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.2111924721518895
13157.0,9,5687.36,592,2010-03-08 11:59:00,2011-10-21 13:50:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0268815892894455
13158.0,5,1508.18,293,2010-11-16 17:12:00,2011-09-06 11:58:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.1275727889121519
13159.0,4,1429.35,106,2011-08-16 11:44:00,2011-12-01 11:20:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.1686932340393076
13160.0,1,91.8,0,2011-11-17 13:07:00,2011-11-17 13:07:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5526847133118258
13161.0,2,472.13,187,2010-07-27 12:44:00,2011-01-30 14:03:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3497765059864683
13162.0,16,9275.49,613,2009-12-04 13:59:00,2011-08-09 15:59:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,0.002680403204809
13163.0,1,17.65,0,2010-04-08 16:21:00,2010-04-08 16:21:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.6736574918397267
13164.0,2,372.2,98,2010-02-10 11:52:00,2010-05-19 13:52:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3672267326502664
13165.0,3,1451.16,366,2010-10-22 17:04:00,2011-10-24 15:05:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.2159811332956521
13166.0,2,875.93,131,2010-10-21 14:29:00,2011-03-01 15:16:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3063169785272511
13167.0,5,1125.15,371,2010-11-14 12:58:00,2011-11-21 12:24:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.1383635423664445
13168.0,5,1840.73,505,2010-06-15 15:00:00,2011-11-03 12:56:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.1206500171729937
13169.0,3,840.08,498,2010-05-26 15:58:00,2011-10-07 12:11:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.24702193964792
13170.0,1,108.81,0,2011-11-13 12:19:00,2011-11-13 12:19:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5393409365346983
13171.0,3,468.41,277,2011-02-13 14:16:00,2011-11-18 10:27:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.2833281498226503
13172.0,1,69.6,0,2010-11-04 15:10:00,2010-11-04 15:10:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5741930267790897
13173.0,11,2399.82,725,2009-12-10 12:52:00,2011-12-05 15:51:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0191864421509387
13174.0,12,7995.36,718,2009-12-04 15:40:00,2011-11-23 14:35:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,0.0096648873389556
13175.0,2,831.45,153,2009-12-04 12:11:00,2010-05-06 13:13:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.309866267659575
13176.0,1,481.49,0,2011-10-24 15:43:00,2011-10-24 15:43:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4217063855685381
13177.0,2,512.2,365,2010-10-05 10:35:00,2011-10-06 09:56:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.3438858421943535
13178.0,21,14059.19,697,2009-12-16 14:00:00,2011-11-13 16:14:00,2026-06-05 19:43:02.858787,Regular Customers,Medium CLV,0.0004978567618492
13179.0,1,572.3100000000001,0,2010-03-31 11:40:00,2010-03-31 11:40:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4083144303995088
13180.0,1,86.10000000000001,0,2010-04-11 13:37:00,2010-04-11 13:37:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5576919029783263
13181.0,1,359.69,0,2010-11-23 15:05:00,2010-11-23 15:05:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.4445511471174432
13182.0,1,121.18,0,2011-10-25 13:46:00,2011-10-25 13:46:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5308473845448506
13183.0,15,7036.18,627,2010-03-14 12:32:00,2011-12-02 10:30:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0039889965747579
13184.0,10,1668.95,275,2011-02-22 17:25:00,2011-11-25 12:02:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.0290982304895306
13185.0,1,71.4,0,2011-03-17 11:56:00,2011-03-17 11:56:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5722229660950023
13186.0,3,1575.89,89,2011-08-03 09:09:00,2011-10-31 11:40:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.211551367233844
13187.0,4,341.36,287,2010-03-25 17:18:00,2011-01-06 18:57:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.2427658826984191
13188.0,1,114.6,0,2011-11-28 15:28:00,2011-11-28 15:28:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5352548518309056
13189.0,2,260.68,96,2011-08-16 13:12:00,2011-11-21 10:39:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3939868094082241
13190.0,3,570.66,188,2009-12-07 12:13:00,2010-06-13 15:47:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.2707053728787555
13191.0,1,164.69,0,2010-02-19 17:02:00,2010-02-19 17:02:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5065269128739707
13192.0,6,2558.58,591,2010-01-22 08:37:00,2011-09-05 14:13:00,2026-06-05 19:43:02.858787,Dormant Customers,Medium CLV,0.0830139901380075
13193.0,1,112.08,0,2011-10-09 14:30:00,2011-10-09 14:30:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5370081185840505
13194.0,2,472.78,285,2010-10-14 11:54:00,2011-07-27 09:01:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.3496766390639488
13195.0,1,136.73,0,2010-10-21 13:07:00,2010-10-21 13:07:00,2026-06-05 19:43:02.858787,Dormant Customers,Low CLV,0.5212938741511406
