Customer ID,Frequency,Monetary,First Purchase Date,Last Purchase Date,Lifespan,Cluster
13292.0,5,994.51,2010-07-01 14:36:00,2011-11-01 10:04:00,487,1
13293.0,6,1192.94,2010-02-09 12:05:00,2010-11-12 13:28:00,276,0
13294.0,3,1689.53,2010-03-03 12:54:00,2011-06-03 08:54:00,456,1
13295.0,4,1101.97,2010-05-12 09:13:00,2010-12-15 11:21:00,217,0
13296.0,6,792.51,2010-05-11 14:29:00,2011-07-25 13:46:00,439,1
13297.0,7,4368.62,2010-06-15 12:35:00,2011-12-02 09:32:00,534,1
13298.0,1,360.0,2011-12-08 13:11:00,2011-12-08 13:11:00,0,0
13299.0,3,1218.7,2010-06-29 11:30:00,2011-03-16 12:55:00,260,0
13300.0,3,1285.51,2010-05-14 15:56:00,2011-06-23 13:09:00,404,1
13301.0,4,618.09,2011-02-20 13:13:00,2011-08-28 11:25:00,188,0
13302.0,2,159.2,2010-07-01 12:32:00,2011-07-07 17:56:00,371,1
13303.0,1,61.72,2010-11-04 14:55:00,2010-11-04 14:55:00,0,0
13304.0,4,1217.99,2010-02-08 12:42:00,2010-12-23 14:35:00,318,0
13305.0,16,3616.41,2010-03-10 14:49:00,2011-12-05 15:15:00,635,1
13306.0,1,53.65,2010-10-05 14:55:00,2010-10-05 14:55:00,0,0
13307.0,3,273.34,2010-04-26 13:28:00,2011-08-11 17:14:00,472,1
13308.0,4,1670.3700000000001,2010-04-22 09:22:00,2011-11-17 09:31:00,574,1
13309.0,6,1706.3700000000001,2010-11-12 12:10:00,2011-12-02 16:34:00,385,1
13310.0,5,1541.2,2010-11-02 17:03:00,2011-11-11 17:23:00,374,1
13311.0,2,598.57,2011-07-12 14:26:00,2011-12-05 12:55:00,145,0
13312.0,1,124.75,2010-09-14 14:36:00,2010-09-14 14:36:00,0,0
13313.0,12,3445.32,2009-12-02 16:18:00,2011-11-17 16:48:00,715,1
13314.0,3,775.94,2011-09-27 10:20:00,2011-12-08 12:29:00,72,0
13315.0,1,310.26000000000005,2010-01-19 15:34:00,2010-01-19 15:34:00,0,0
13316.0,10,12940.82,2010-03-10 10:01:00,2011-11-02 13:40:00,602,1
13317.0,19,6486.091,2009-12-13 11:11:00,2011-10-04 13:35:00,660,1
13318.0,3,640.76,2011-11-02 13:26:00,2011-12-08 18:51:00,36,0
13319.0,58,21323.22,2009-12-06 14:46:00,2011-12-04 13:34:00,727,1
13320.0,6,2211.6,2010-08-18 10:29:00,2011-09-22 18:07:00,400,1
13321.0,2,567.36,2011-09-14 15:18:00,2011-09-28 15:24:00,14,0
13322.0,1,199.48000000000002,2011-11-22 14:21:00,2011-11-22 14:21:00,0,0
13323.0,5,787.85,2011-09-16 13:23:00,2011-12-06 17:12:00,81,0
13324.0,18,10513.47,2010-05-25 10:23:00,2011-11-03 16:28:00,527,1
13325.0,1,675.3,2011-09-19 10:36:00,2011-09-19 10:36:00,0,0
13326.0,1,281.76,2010-10-03 16:00:00,2010-10-03 16:00:00,0,0
13327.0,20,9134.48,2009-12-18 15:35:00,2011-11-01 10:21:00,682,1
13328.0,1,1308.48,2011-01-27 15:22:00,2011-01-27 15:22:00,0,0
13329.0,8,4808.7699999999995,2009-12-04 15:41:00,2011-11-08 10:29:00,703,1
13330.0,6,2796.1,2010-02-23 10:12:00,2011-09-08 12:27:00,562,1
13331.0,1,262.4,2010-11-03 08:04:00,2010-11-03 08:04:00,0,0
13332.0,1,350.90000000000003,2011-11-25 13:30:00,2011-11-25 13:30:00,0,0
13333.0,3,1015.74,2010-02-19 09:26:00,2010-10-24 13:24:00,247,0
13334.0,5,6201.8,2010-02-25 12:21:00,2011-09-18 15:21:00,570,1
13336.0,1,795.12,2011-09-23 14:05:00,2011-09-23 14:05:00,0,0
13337.0,1,1575.26,2010-06-11 13:27:00,2010-06-11 13:27:00,0,0
13338.0,4,2445.62,2010-01-05 12:25:00,2011-07-05 09:06:00,545,1
13339.0,1,860.12,2011-05-23 08:31:00,2011-05-23 08:31:00,0,0
13340.0,12,22100.56,2010-02-22 14:54:00,2011-10-25 13:15:00,609,1
13341.0,1,775.85,2011-03-24 09:50:00,2011-03-24 09:50:00,0,0
13343.0,1,353.43,2011-06-15 12:24:00,2011-06-15 12:24:00,0,0
13344.0,3,2511.69,2011-03-07 10:28:00,2011-10-03 09:45:00,209,0
13345.0,1,389.5,2011-02-25 09:01:00,2011-02-25 09:01:00,0,0
13346.0,6,299.4,2010-04-22 12:34:00,2010-09-03 11:41:00,133,0
13347.0,1,341.36,2011-09-30 13:28:00,2011-09-30 13:28:00,0,0
13348.0,1,233.76000000000002,2011-10-06 17:28:00,2011-10-06 17:28:00,0,0
13349.0,1,247.32,2011-11-29 08:07:00,2011-11-29 08:07:00,0,0
13350.0,2,979.12,2011-09-21 13:33:00,2011-11-23 16:33:00,63,0
13351.0,1,373.94,2011-10-04 12:55:00,2011-10-04 12:55:00,0,0
13352.0,1,397.98,2011-10-10 13:55:00,2011-10-10 13:55:00,0,0
13354.0,1,743.53,2011-09-29 13:17:00,2011-09-29 13:17:00,0,0
13355.0,1,674.7,2011-08-09 14:48:00,2011-08-09 14:48:00,0,0
13356.0,1,768.24,2011-09-20 14:33:00,2011-09-20 14:33:00,0,0
13357.0,5,3805.51,2010-03-22 14:30:00,2011-03-27 13:56:00,369,1
13358.0,1,439.03000000000003,2011-03-16 11:52:00,2011-03-16 11:52:00,0,0
13359.0,2,1043.31,2010-11-01 15:05:00,2011-10-07 09:30:00,339,0
13360.0,4,1553.65,2010-01-08 11:16:00,2010-10-04 12:37:00,269,0
13361.0,2,1450.5,2010-04-01 07:49:00,2010-08-24 14:56:00,145,0
13362.0,7,5394.07,2010-10-10 15:27:00,2011-11-30 14:41:00,415,1
13363.0,3,1723.8600000000001,2010-10-26 11:07:00,2011-11-22 12:40:00,392,1
13364.0,1,134.96,2011-09-29 18:13:00,2011-09-29 18:13:00,0,0
13365.0,2,2225.37,2011-05-06 12:00:00,2011-11-06 12:36:00,184,0
13366.0,1,56.16,2011-10-20 13:37:00,2011-10-20 13:37:00,0,0
13367.0,1,510.2,2010-10-04 10:00:00,2010-10-04 10:00:00,0,0
13368.0,4,1121.5,2010-10-12 10:43:00,2011-03-28 09:59:00,166,0
13369.0,1,308.28000000000003,2010-12-09 11:30:00,2010-12-09 11:30:00,0,0
13370.0,1,754.87,2010-12-03 10:26:00,2010-12-03 10:26:00,0,0
13371.0,2,2297.66,2010-03-17 15:29:00,2010-07-22 17:33:00,127,0
13372.0,1,378.64,2011-09-11 12:46:00,2011-09-11 12:46:00,0,0
13373.0,6,7587.1900000000005,2009-12-06 12:34:00,2011-10-10 10:51:00,672,1
13374.0,2,422.8,2010-09-16 10:29:00,2010-10-21 10:04:00,34,0
13375.0,2,1792.23,2010-09-21 08:12:00,2011-09-12 10:19:00,356,1
13376.0,3,1019.76,2011-04-19 13:03:00,2011-09-01 16:16:00,135,0
13377.0,2,1552.88,2010-03-04 10:06:00,2010-11-08 12:20:00,249,0
13379.0,3,572.56,2011-07-26 12:26:00,2011-11-13 13:45:00,110,0
13380.0,1,62.4,2010-10-03 10:18:00,2010-10-03 10:18:00,0,0
13381.0,12,8224.37,2009-12-01 15:19:00,2011-11-08 11:58:00,706,1
13382.0,5,1387.58,2009-12-08 09:56:00,2011-03-04 10:03:00,451,1
13383.0,1,305.28000000000003,2010-06-14 11:45:00,2010-06-14 11:45:00,0,0
13384.0,11,6680.83,2010-07-27 12:22:00,2011-11-09 11:04:00,469,1
13385.0,1,534.57,2011-01-14 09:52:00,2011-01-14 09:52:00,0,0
13386.0,2,835.46,2010-09-28 13:09:00,2010-10-21 12:52:00,22,0
13387.0,1,186.94,2010-10-18 14:07:00,2010-10-18 14:07:00,0,0
13388.0,3,1185.65,2010-04-15 10:18:00,2011-07-31 12:52:00,472,1
13389.0,3,797.96,2011-04-21 12:12:00,2011-11-28 14:01:00,221,0
13390.0,1,544.08,2011-09-26 08:38:00,2011-09-26 08:38:00,0,0
13391.0,1,59.8,2011-05-20 10:50:00,2011-05-20 10:50:00,0,0
13392.0,1,91.14,2010-01-31 13:34:00,2010-01-31 13:34:00,0,0
13393.0,4,1131.45,2009-12-07 18:12:00,2010-05-05 09:34:00,148,0
13394.0,19,6621.7,2009-12-01 11:58:00,2011-12-08 11:36:00,736,1
13395.0,3,1180.23,2010-10-14 13:00:00,2011-06-07 15:04:00,236,0
13396.0,2,1360.99,2011-01-24 13:37:00,2011-11-10 16:59:00,290,0
13397.0,10,3191.87,2010-01-20 09:50:00,2011-09-28 10:56:00,616,1
13398.0,2,670.34,2010-09-17 09:34:00,2011-05-31 13:17:00,256,0
13399.0,3,275.4,2010-07-08 17:47:00,2010-09-01 13:59:00,54,0
13400.0,1,310.83,2010-05-06 09:00:00,2010-05-06 09:00:00,0,0
13402.0,4,1226.8500000000001,2010-05-24 10:56:00,2011-08-04 15:51:00,437,1
13403.0,3,229.5,2009-12-16 13:23:00,2011-11-22 08:28:00,705,1
13404.0,2,252.49,2011-05-11 11:57:00,2011-12-08 15:37:00,211,0
13405.0,6,1213.811,2009-12-15 14:13:00,2011-09-26 17:01:00,650,1
13406.0,2,568.92,2010-03-18 07:29:00,2010-10-08 14:44:00,204,0
13407.0,3,2244.7,2010-02-16 11:13:00,2010-05-10 12:41:00,83,0
13408.0,106,50174.782,2009-12-04 09:31:00,2011-12-08 09:05:00,733,1
13410.0,9,2201.96,2009-12-08 13:43:00,2011-11-15 15:33:00,707,1
13411.0,1,213.55,2011-08-24 13:57:00,2011-08-24 13:57:00,0,0
13412.0,1,487.35,2010-03-29 16:28:00,2010-03-29 16:28:00,0,0
13413.0,6,429.44,2010-01-21 17:43:00,2010-03-10 12:17:00,47,0
13414.0,6,2494.14,2010-04-15 17:00:00,2011-07-29 11:45:00,469,1
13415.0,4,784.17,2009-12-11 14:20:00,2010-08-24 11:38:00,255,0
13416.0,3,940.8000000000001,2009-12-03 13:02:00,2011-10-27 08:56:00,692,1
13417.0,6,1669.49,2010-02-08 12:39:00,2011-12-05 08:49:00,664,1
13418.0,31,11559.66,2009-12-11 12:51:00,2011-11-28 10:23:00,716,1
13419.0,1,221.06,2011-10-07 12:49:00,2011-10-07 12:49:00,0,0
13420.0,2,159.85,2011-06-22 11:35:00,2011-07-13 08:48:00,20,0
13421.0,8,4058.75,2010-02-14 14:45:00,2011-10-30 14:21:00,622,1
13422.0,1,2626.3,2011-10-06 13:42:00,2011-10-06 13:42:00,0,0
13423.0,1,217.03,2010-10-07 09:02:00,2010-10-07 09:02:00,0,0
13424.0,1,572.77,2010-09-16 10:49:00,2010-09-16 10:49:00,0,0
13425.0,5,3390.4300000000003,2010-05-09 14:35:00,2011-08-23 17:13:00,471,1
13426.0,22,8167.38,2009-12-09 15:16:00,2011-12-09 08:59:00,729,1
13427.0,6,1006.53,2009-12-17 13:44:00,2011-11-20 13:02:00,702,1
13428.0,3,478.54,2010-07-13 13:20:00,2011-11-29 14:20:00,504,1
13429.0,4,1006.8,2011-09-25 15:59:00,2011-11-29 09:10:00,64,0
13430.0,2,679.45,2011-09-14 14:26:00,2011-11-21 08:19:00,67,0
13431.0,8,3316.2400000000002,2010-02-18 11:53:00,2011-10-03 13:49:00,592,1
13432.0,2,439.1,2010-04-06 14:42:00,2010-05-17 13:18:00,40,0
13433.0,4,658.32,2010-01-12 08:59:00,2010-07-26 16:55:00,195,0
13434.0,5,1666.8600000000001,2010-02-22 09:54:00,2011-09-26 14:30:00,581,1
13435.0,9,4447.33,2010-07-27 16:56:00,2011-12-04 14:45:00,494,1
13436.0,1,196.89,2011-12-08 10:33:00,2011-12-08 10:33:00,0,0
13437.0,7,3408.06,2011-06-02 14:30:00,2011-11-25 14:00:00,175,0
13438.0,1,46.5,2010-06-10 18:46:00,2010-06-10 18:46:00,0,0
13439.0,3,986.61,2010-07-01 14:36:00,2011-03-29 14:20:00,270,0
13440.0,7,1295.25,2010-09-14 10:34:00,2010-10-12 13:11:00,28,0
13441.0,2,720.9,2010-10-04 10:38:00,2011-09-09 09:38:00,339,0
13442.0,3,419.87,2009-12-01 14:59:00,2010-02-10 14:03:00,70,0
13443.0,6,1273.16,2010-01-31 13:30:00,2010-09-17 12:31:00,228,0
13444.0,2,619.08,2010-07-21 14:34:00,2010-11-30 13:02:00,131,0
13445.0,1,241.89999999999998,2010-03-23 15:34:00,2010-03-23 15:34:00,0,0
13446.0,11,3881.89,2010-02-14 11:52:00,2010-10-05 18:51:00,233,0
13447.0,3,1129.14,2011-11-04 10:10:00,2011-11-16 13:38:00,12,0
13448.0,13,8745.93,2009-12-06 12:14:00,2011-11-23 12:33:00,717,1
13449.0,1,291.88,2011-11-16 08:28:00,2011-11-16 08:28:00,0,0
13450.0,13,4120.04,2010-04-15 19:15:00,2011-11-13 11:54:00,576,1
13451.0,11,7090.06,2010-03-21 16:13:00,2011-11-13 15:58:00,601,1
13452.0,3,729.8,2010-08-24 09:53:00,2011-03-25 14:19:00,213,0
13453.0,3,781.69,2010-11-02 13:23:00,2011-06-27 09:34:00,236,0
13454.0,1,219.87,2010-03-08 14:40:00,2010-03-08 14:40:00,0,0
13455.0,6,2212.9900000000002,2009-12-09 08:58:00,2011-11-15 11:21:00,706,1
13456.0,6,1766.72,2011-05-16 15:34:00,2011-11-22 09:18:00,189,0
13457.0,2,148.22,2009-12-02 12:46:00,2010-01-20 08:48:00,48,0
13458.0,16,11959.27,2010-11-16 14:01:00,2011-12-02 15:29:00,381,1
13459.0,2,1160.41,2010-01-26 13:35:00,2010-03-25 10:24:00,57,0
13460.0,2,183.44,2011-10-21 09:50:00,2011-11-10 17:17:00,20,0
13461.0,6,4160.0,2010-04-21 16:01:00,2011-11-01 09:01:00,558,1
13462.0,5,1153.8500000000001,2009-12-14 09:48:00,2011-04-01 11:20:00,473,1
13464.0,6,3097.64,2010-03-31 15:22:00,2011-10-12 15:01:00,559,1
13465.0,2,931.12,2010-05-02 15:30:00,2010-09-19 15:13:00,139,0
13466.0,5,1013.35,2010-03-21 13:50:00,2011-06-08 16:39:00,444,1
13467.0,2,1071.91,2011-11-03 16:56:00,2011-11-29 10:01:00,25,0
13468.0,72,12793.28,2009-12-03 13:32:00,2011-12-08 10:39:00,734,1
13469.0,1,82.4,2010-02-24 15:03:00,2010-02-24 15:03:00,0,0
13470.0,2,165.0,2011-08-16 17:06:00,2011-09-01 14:57:00,15,0
13471.0,4,2501.84,2011-10-23 13:10:00,2011-12-08 15:44:00,46,0
13472.0,2,592.24,2010-06-02 09:48:00,2010-09-02 09:41:00,91,0
13473.0,8,2657.76,2009-12-15 19:02:00,2011-10-10 11:20:00,663,1
13474.0,3,646.59,2010-08-01 14:40:00,2011-04-17 13:53:00,258,0
13475.0,4,1431.78,2011-02-14 12:36:00,2011-06-01 13:52:00,107,0
13476.0,5,2061.4700000000003,2010-03-05 09:39:00,2011-06-14 12:00:00,466,1
13477.0,11,2819.17,2010-01-25 11:52:00,2011-11-02 12:04:00,646,1
13478.0,5,2215.78,2010-01-31 15:51:00,2010-08-27 13:23:00,207,0
13479.0,4,851.37,2010-08-19 16:18:00,2011-05-23 10:45:00,276,0
13480.0,2,627.82,2010-01-29 12:35:00,2010-10-19 11:53:00,262,0
13481.0,11,3830.84,2009-12-04 12:37:00,2011-10-25 09:07:00,689,1
13482.0,2,336.09,2010-03-22 10:31:00,2011-04-21 17:03:00,395,1
13483.0,1,140.34,2011-10-05 11:53:00,2011-10-05 11:53:00,0,0
13484.0,3,790.72,2010-03-10 11:46:00,2011-04-12 16:30:00,398,1
13485.0,11,3019.2200000000003,2009-12-03 13:46:00,2011-04-20 13:58:00,503,1
13486.0,3,1122.41,2011-07-07 17:19:00,2011-09-22 13:13:00,76,0
13487.0,5,846.87,2009-12-05 10:25:00,2011-10-13 12:07:00,677,1
13488.0,23,14205.960000000001,2010-01-25 10:13:00,2011-11-22 14:41:00,666,1
13489.0,4,449.52,2011-02-18 10:42:00,2011-08-26 13:16:00,189,0
13490.0,1,154.25,2010-02-23 14:48:00,2010-02-23 14:48:00,0,0
13491.0,27,4467.66,2009-12-07 08:24:00,2011-10-19 08:32:00,681,1
13492.0,3,1269.84,2011-05-09 10:06:00,2011-07-26 14:25:00,78,0
13493.0,2,618.63,2011-02-25 16:42:00,2011-03-09 15:35:00,11,0
13494.0,1,316.26000000000005,2011-02-01 11:58:00,2011-02-01 11:58:00,0,0
13495.0,10,4863.31,2009-12-07 12:12:00,2011-12-02 11:21:00,724,1
13496.0,2,653.33,2010-12-15 10:17:00,2011-11-29 10:58:00,349,1
13497.0,6,1166.8300000000002,2010-02-08 10:27:00,2011-03-02 09:04:00,386,1
13498.0,1,327.38,2009-12-09 15:26:00,2009-12-09 15:26:00,0,0
13499.0,5,1159.1100000000001,2011-03-15 08:52:00,2011-11-22 11:21:00,252,0
13500.0,4,1466.3,2010-11-03 13:16:00,2011-11-16 15:35:00,378,1
13501.0,3,2885.11,2010-05-18 13:24:00,2011-02-24 18:59:00,282,0
13502.0,5,780.5,2010-06-09 10:52:00,2011-11-23 10:39:00,531,1
13503.0,6,1859.24,2010-02-16 13:49:00,2011-09-29 13:23:00,589,1
13504.0,1,295.93,2011-10-06 13:20:00,2011-10-06 13:20:00,0,0
13505.0,4,4393.63,2011-04-21 12:07:00,2011-09-28 11:56:00,159,0
13506.0,5,1338.08,2010-09-05 12:33:00,2011-01-27 13:53:00,144,0
13507.0,4,2479.16,2011-07-17 11:50:00,2011-12-06 13:13:00,142,0
13508.0,2,287.05,2010-03-07 11:58:00,2011-04-10 11:58:00,399,1
13509.0,8,1114.72,2010-07-20 12:10:00,2011-12-01 10:10:00,498,1
13510.0,11,4558.29,2009-12-21 11:53:00,2011-12-08 13:46:00,717,1
13511.0,1,282.76,2010-02-01 12:10:00,2010-02-01 12:10:00,0,0
13512.0,4,713.39,2010-05-05 13:22:00,2011-03-24 10:03:00,322,0
13513.0,3,824.59,2010-02-22 16:36:00,2011-08-05 11:50:00,528,1
13514.0,4,815.9000000000001,2010-01-26 15:11:00,2011-09-27 09:39:00,608,1
13515.0,6,1265.82,2010-03-05 11:58:00,2011-09-28 11:26:00,571,1
13516.0,4,1685.26,2010-10-18 08:52:00,2011-11-18 13:15:00,396,1
13517.0,3,2128.42,2011-06-13 08:44:00,2011-10-11 11:43:00,120,0
13518.0,1,627.16,2011-09-15 10:29:00,2011-09-15 10:29:00,0,0
13519.0,2,343.21,2010-09-23 11:45:00,2011-09-22 18:24:00,364,1
13520.0,11,6606.0,2009-12-17 11:11:00,2011-10-12 10:20:00,663,1
13521.0,3,1071.73,2011-11-29 15:09:00,2011-12-08 13:50:00,8,0
13522.0,1,125.80000000000001,2011-11-09 15:11:00,2011-11-09 15:11:00,0,0
13523.0,6,4534.57,2010-11-02 14:55:00,2011-11-06 15:11:00,369,1
13524.0,5,680.1800000000001,2011-05-04 12:26:00,2011-10-30 12:34:00,179,0
13525.0,2,628.78,2011-04-05 15:36:00,2011-11-25 12:01:00,233,0
13526.0,2,1182.0,2009-12-01 12:56:00,2009-12-01 13:13:00,0,0
13527.0,12,4541.29,2010-01-21 12:37:00,2011-11-06 12:04:00,653,1
13529.0,2,307.76,2011-05-19 11:50:00,2011-09-22 09:15:00,125,0
13530.0,1,402.98,2010-03-15 14:10:00,2010-03-15 14:10:00,0,0
13531.0,6,1433.07,2009-12-03 15:20:00,2011-05-18 16:56:00,531,1
13532.0,1,210.31,2011-11-06 12:25:00,2011-11-06 12:25:00,0,0
13533.0,3,269.09,2011-03-17 12:47:00,2011-06-10 11:54:00,84,0
13534.0,35,7720.900000000001,2010-07-07 15:00:00,2011-12-07 14:52:00,517,1
13535.0,1,89.5,2010-11-02 11:49:00,2010-11-02 11:49:00,0,0
13536.0,7,3444.39,2011-09-25 13:30:00,2011-12-08 16:38:00,74,0
13537.0,2,717.85,2010-09-14 10:41:00,2010-10-10 12:45:00,26,0
13538.0,12,3103.13,2010-02-02 12:47:00,2011-10-27 16:34:00,632,1
13539.0,7,1569.36,2010-04-28 12:04:00,2011-09-15 10:18:00,504,1
13540.0,3,632.39,2010-02-22 09:22:00,2010-08-29 14:20:00,188,0
13541.0,2,785.25,2010-05-18 16:15:00,2010-10-08 16:37:00,143,0
13542.0,17,3959.4900000000002,2009-12-10 19:53:00,2010-11-28 11:24:00,352,1
13543.0,2,1439.61,2010-01-21 14:30:00,2010-03-15 13:34:00,52,0
13544.0,6,790.2,2010-03-05 11:31:00,2011-10-31 11:57:00,605,1
13545.0,2,364.93,2010-06-13 11:49:00,2010-11-14 11:27:00,153,0
13546.0,5,1086.24,2010-10-11 17:23:00,2011-11-27 14:50:00,411,1
13547.0,1,167.08,2010-10-27 14:14:00,2010-10-27 14:14:00,0,0
13548.0,3,901.44,2010-08-25 13:44:00,2011-09-04 14:50:00,375,1
13549.0,8,1005.8000000000001,2010-11-17 12:17:00,2011-11-14 09:20:00,361,1
13550.0,1,342.55,2010-11-21 15:24:00,2010-11-21 15:24:00,0,0
13551.0,2,244.2,2010-02-11 15:01:00,2011-01-24 14:46:00,346,0
13552.0,22,6948.92,2010-02-19 13:28:00,2011-10-04 15:19:00,592,1
13553.0,1,499.6,2010-02-03 12:21:00,2010-02-03 12:21:00,0,0
13554.0,7,1629.35,2010-09-19 12:39:00,2010-11-24 15:05:00,66,0
13555.0,13,8891.84,2010-01-19 13:20:00,2011-09-27 12:36:00,615,1
13556.0,2,200.82,2010-09-30 09:01:00,2010-10-06 16:44:00,6,0
13557.0,13,3032.26,2009-12-08 17:41:00,2011-11-11 15:24:00,702,1
13558.0,4,594.52,2011-10-02 13:01:00,2011-12-04 11:24:00,62,0
13559.0,2,990.0,2010-06-14 11:52:00,2010-07-15 09:52:00,30,0
13560.0,1,171.42000000000002,2011-12-02 13:11:00,2011-12-02 13:11:00,0,0
13561.0,11,1803.4,2010-02-28 13:42:00,2011-05-08 12:39:00,433,1
13562.0,8,4838.18,2010-01-14 16:33:00,2011-09-19 10:51:00,612,1
13563.0,2,777.53,2011-07-22 17:21:00,2011-09-16 14:45:00,55,0
13564.0,37,16498.97,2009-12-02 11:55:00,2011-07-18 14:33:00,593,1
13565.0,3,414.8,2010-10-24 15:51:00,2011-11-20 14:33:00,391,1
13566.0,5,1688.6,2010-03-10 12:22:00,2011-10-30 11:59:00,598,1
13567.0,4,1079.29,2010-06-16 12:48:00,2010-10-07 12:51:00,113,0
13568.0,1,187.05,2011-06-19 14:42:00,2011-06-19 14:42:00,0,0
13569.0,4,726.54,2010-10-07 13:05:00,2011-11-22 13:07:00,411,1
13570.0,1,239.49,2011-04-10 13:36:00,2011-04-10 13:36:00,0,0
13571.0,26,4537.26,2009-12-08 13:02:00,2011-11-27 10:47:00,718,1
13572.0,1,1384.25,2011-05-18 11:59:00,2011-05-18 11:59:00,0,0
13573.0,6,904.52,2010-03-12 16:06:00,2011-10-20 14:33:00,586,1
13574.0,1,404.45,2010-10-24 13:28:00,2010-10-24 13:28:00,0,0
13575.0,5,732.07,2011-06-16 14:24:00,2011-11-16 13:14:00,152,0
13576.0,28,11202.59,2009-12-08 15:12:00,2011-11-29 15:34:00,721,1
13577.0,11,3489.28,2009-12-14 16:10:00,2011-11-14 15:19:00,699,1
13578.0,1,147.66,2010-10-26 13:44:00,2010-10-26 13:44:00,0,0
13579.0,5,1374.3400000000001,2010-02-18 13:53:00,2011-11-25 08:41:00,644,1
13580.0,1,107.75,2010-10-29 15:01:00,2010-10-29 15:01:00,0,0
13581.0,2,280.53000000000003,2010-10-21 16:30:00,2011-02-03 14:41:00,104,0
13582.0,2,241.68,2010-04-01 11:38:00,2010-11-15 11:34:00,227,0
13583.0,2,1445.031,2010-01-29 13:53:00,2011-07-07 10:40:00,523,1
13584.0,3,385.7,2010-02-02 08:40:00,2011-02-06 12:49:00,369,1
13585.0,3,684.54,2009-12-01 14:56:00,2010-06-27 12:33:00,207,0
13586.0,1,127.28,2010-06-16 13:47:00,2010-06-16 13:47:00,0,0
13587.0,4,1673.5,2010-02-14 13:17:00,2011-10-07 12:31:00,599,1
13588.0,9,2478.95,2011-03-29 15:53:00,2011-11-24 10:42:00,239,0
13589.0,6,1120.74,2009-12-06 10:26:00,2011-11-25 12:10:00,719,1
13590.0,18,6336.04,2009-12-01 13:37:00,2011-11-28 12:54:00,726,1
13591.0,7,2093.94,2009-12-14 15:44:00,2011-10-06 12:26:00,660,1
13592.0,4,247.95999999999998,2011-03-20 14:01:00,2011-11-04 09:49:00,228,0
13593.0,14,5493.29,2010-03-02 16:36:00,2011-08-23 13:35:00,538,1
13594.0,2,533.32,2010-08-11 10:23:00,2011-10-18 10:19:00,432,1
13595.0,3,784.48,2010-03-03 14:42:00,2010-07-11 12:36:00,129,0
13596.0,2,664.11,2011-11-27 11:57:00,2011-12-04 12:01:00,7,0
13597.0,2,396.71,2010-11-02 09:30:00,2010-11-04 14:54:00,2,0
13598.0,5,761.96,2010-02-26 11:22:00,2011-10-23 14:28:00,604,1
13599.0,33,9811.04,2009-12-01 12:30:00,2011-12-08 16:10:00,737,1
13600.0,2,518.42,2010-03-15 17:16:00,2011-01-31 15:27:00,321,0
13601.0,4,1159.99,2010-06-11 15:03:00,2011-10-25 17:31:00,501,1
13602.0,4,1025.17,2010-05-28 11:49:00,2011-10-06 11:47:00,495,1
13603.0,1,164.34,2011-11-13 15:57:00,2011-11-13 15:57:00,0,0
13604.0,1,717.62,2010-02-19 12:02:00,2010-02-19 12:02:00,0,0
13605.0,2,522.67,2010-05-17 15:46:00,2010-11-17 17:16:00,184,0
13606.0,3,276.75,2011-02-01 11:42:00,2011-11-10 17:46:00,282,0
13607.0,2,1075.81,2010-11-02 11:48:00,2011-10-30 16:17:00,362,1
13608.0,1,232.05,2010-06-17 12:28:00,2010-06-17 12:28:00,0,0
13609.0,1,167.35,2010-04-25 13:26:00,2010-04-25 13:26:00,0,0
13610.0,14,2103.71,2010-01-05 14:12:00,2011-11-27 15:38:00,691,1
13611.0,10,3297.9300000000003,2009-12-03 07:57:00,2011-09-11 14:51:00,647,1
13612.0,1,818.29,2010-03-17 12:14:00,2010-03-17 12:14:00,0,0
13613.0,5,1039.8500000000001,2010-02-17 12:40:00,2010-09-13 12:01:00,207,0
13614.0,6,2332.74,2010-06-06 13:42:00,2011-11-15 14:47:00,527,1
13615.0,8,6272.53,2010-01-28 15:43:00,2011-01-25 08:21:00,361,1
13616.0,2,283.85,2010-01-17 14:56:00,2010-05-20 12:59:00,122,0
13617.0,8,1278.75,2010-08-01 15:23:00,2011-10-30 13:50:00,454,1
13618.0,1,177.34,2011-06-19 11:09:00,2011-06-19 11:09:00,0,0
13619.0,2,224.94,2010-02-03 14:16:00,2010-06-13 11:39:00,129,0
13620.0,1,112.34,2010-06-29 15:02:00,2010-06-29 15:02:00,0,0
13621.0,1,213.85,2011-08-15 08:26:00,2011-08-15 08:26:00,0,0
13622.0,1,658.95,2010-01-12 13:22:00,2010-01-12 13:22:00,0,0
13623.0,10,2533.06,2009-12-02 13:57:00,2011-11-09 12:00:00,706,1
13624.0,1,462.08,2010-11-16 13:43:00,2010-11-16 13:43:00,0,0
13625.0,1,301.26,2010-04-22 10:50:00,2010-04-22 10:50:00,0,0
13626.0,2,707.04,2010-11-25 16:12:00,2011-04-01 10:05:00,126,0
13627.0,7,2245.9,2010-03-09 14:03:00,2011-10-11 14:20:00,581,1
13628.0,1,310.14,2010-02-01 14:44:00,2010-02-01 14:44:00,0,0
13629.0,19,13370.86,2010-02-11 17:34:00,2011-11-16 13:21:00,642,1
13630.0,7,2031.78,2011-02-27 12:49:00,2011-12-04 15:16:00,280,0
13631.0,11,3070.42,2011-03-17 17:13:00,2011-09-01 09:57:00,167,0
